date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
05/05/2023,,,3,-1,2022/2023,3577.465034,107.9933773,44.52033733,27.71601986,73.11613905,27.06951539,8.095298216,53.4336841,30.3181,00:03:58,00:13:59,00:16:07,00:05:55,00:00:03
06/05/2023,BOU,AFC Bournemouth,0,0,2022/2023,11946.59108,507.4359254,184.0820025,47.97435356,272.7527116,104.7441677,37.68675341,123.3952294,28.18335238,00:06:50,00:13:55,00:04:54,00:16:53,00:01:14
07/05/2023,,,1,-6,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
08/05/2023,,,2,-5,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
09/05/2023,,,3,-4,2022/2023,5076.582455,37.92514834,10.9997469,5.069831856,92.22489362,23.57220058,6.538820423,73.10271722,28.0753,00:05:33,00:19:23,00:15:25,00:11:50,00:00:46
10/05/2023,,,4,-3,2022/2023,5240.362225,186.1974241,77.02203163,54.5706117,112.60961,34.7205167,5.910631239,80.74157238,30.96993333,00:05:31,00:22:36,00:18:17,00:08:17,00:00:03
11/05/2023,,,5,-2,2022/2023,4658.681077,25.41593975,2.157981423,3.96989608,103.1269115,29.17985659,4.028622324,82.92411785,26.9832,00:08:57,00:26:09,00:27:50,00:10:38,00:00:28
12/05/2023,,,6,-1,2022/2023,4466.820988,42.89970659,18.66874882,0.912439798,105.1806921,30.18202742,7.493624085,57.71718305,27.0296,00:02:00,00:10:28,00:20:06,00:15:26,00:00:15
13/05/2023,NFO,Nottingham Forest,0,0,2022/2023,4769.307897,544.3935358,177.9068849,34.0629995,82.30104805,31.59622239,13.11647934,37.33503908,29.91884,00:01:11,00:00:47,00:01:37,00:01:24,00:00:01
14/05/2023,,,1,-7,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
15/05/2023,,,2,-6,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
16/05/2023,,,3,-5,2022/2023,4074.469044,250.3761551,105.6243383,8.269889451,75.28323031,23.47360476,5.082016689,86.1627923,27.549475,00:13:58,00:23:22,00:15:19,00:02:22,00:00:00
17/05/2023,,,4,-4,2022/2023,5001.323181,148.9510929,57.51050684,24.38644575,116.9160902,42.01651274,15.64106765,70.12610914,29.22338,00:02:44,00:12:20,00:14:04,00:06:00,00:00:10
18/05/2023,,,5,-3,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
19/05/2023,,,6,-2,2022/2023,4427.442218,30.5725473,25.16305653,6.899065866,79.27212835,22.10671866,1.887335824,67.05126224,27.8907,00:09:34,00:19:25,00:14:08,00:04:34,00:00:05
20/05/2023,,,7,-1,2022/2023,3424.3443,48.74117726,8.690636145,0,61.89232988,23.05990812,4.737930971,62.5302175,25.6348,00:06:08,00:21:54,00:15:16,00:07:35,00:00:02
21/05/2023,MCI,Manchester City,0,0,2022/2023,5157.44512,217.7251009,73.56031797,14.52157852,100.1123624,31.85065526,9.699223037,55.37450508,28.66928333,00:02:15,00:11:17,00:20:39,00:14:07,00:00:00
22/05/2023,,,1,-3,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
23/05/2023,,,2,-2,2022/2023,2426.763699,106.5382466,28.54691501,23.81084384,47.48182592,15.68559751,5.682072252,53.84964814,30.87703333,00:07:53,00:13:50,00:08:39,00:02:36,00:00:05
24/05/2023,,,3,-1,2022/2023,4789.000437,212.7813924,35.15643151,1.476227939,85.83747064,16.71130122,6.341895982,66.89622434,26.9967,00:09:14,00:22:21,00:17:25,00:06:00,00:00:00
25/05/2023,MUN,Manchester United,0,0,2022/2023,2736.889735,464.9424281,150.9348026,48.60214952,71.64478517,30.72272831,10.13122653,11.83185243,31.05095,00:00:52,00:00:38,00:01:33,00:01:08,00:00:10
26/05/2023,,,1,-2,2022/2023,4106.550665,92.15658729,23.9462386,8.206246703,127.6216316,38.54355209,8.968118807,50.49283107,27.7689,00:02:06,00:11:52,00:20:17,00:14:56,00:02:26
27/05/2023,,,2,-1,2022/2023,1696.303915,33.70325778,9.719085208,0.154118498,17.76544962,2.09583834,0.154830024,41.84855941,24.8749,00:06:11,00:08:23,00:04:34,00:01:01,00:00:01
28/05/2023,NEW,Newcastle United,0,0,2022/2023,4244.786232,467.5335666,275.7694092,93.51110636,87.31514693,29.45556807,12.62749914,57.37545791,30.31331,00:02:58,00:06:37,00:10:00,00:11:51,00:00:00
29/05/2023,,,1,-10,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
30/05/2023,,,2,-10,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
31/05/2023,,,3,-10,2022/2023,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
01/08/2023,,,10,-10,2023/2024,4102.920484,362.4331223,115.7007101,13.92683693,52.37223838,8.710392824,0.362462347,63.66095895,28.59203,00:10:20,00:18:45,00:15:27,00:02:53,00:00:00
02/08/2023,,,10,-10,2023/2024,9699.565896,672.2839323,241.5094923,95.45482744,168.4261632,56.71637636,18.79418702,212.7705474,31.1597,00:15:18,01:04:26,00:28:15,00:29:24,00:00:15
03/08/2023,,,10,-10,2023/2024,7814.366795,343.7448814,117.2122047,35.97364661,145.0953861,37.70078899,7.103684244,160.8537654,29.65626667,00:19:33,00:35:09,00:29:42,00:13:25,00:00:08
04/08/2023,,,10,-9,2023/2024,4505.063735,347.9921121,74.92641538,39.7590625,16.29317029,0,2.138964791,72.96387053,29.3686,00:15:38,00:20:25,00:14:38,00:03:09,00:00:03
05/08/2023,,,10,-8,2023/2024,4257.722836,221.2934682,128.3391919,46.43100591,59.15923872,16.6176431,7.349586667,57.77367961,30.2149,00:04:28,00:11:17,00:15:07,00:07:05,00:00:06
06/08/2023,,,10,-7,2023/2024,6385.700228,287.4748394,144.4317833,81.15294784,134.0791846,48.26262753,17.77364966,53.75062049,30.420615,00:02:17,00:07:20,00:20:31,00:20:37,00:01:05
07/08/2023,,,10,-6,2023/2024,2949.963068,191.5735231,47.10006095,23.57680638,36.0193039,6.928783631,1.135133921,91.0508775,29.19123333,00:25:26,00:29:09,00:08:50,00:02:02,00:00:03
08/08/2023,,,10,-5,2023/2024,3187.477119,335.7684027,74.49525088,10.36340022,79.93297323,31.00431971,11.78170592,78.27862257,28.25916667,00:13:07,00:25:28,00:15:00,00:08:07,00:00:02
09/08/2023,,,10,-4,2023/2024,4060.754307,208.3188288,101.3919145,17.6305717,98.41189957,31.97772464,3.817604969,52.04388838,28.7655,00:03:55,00:08:53,00:16:34,00:11:25,00:00:02
10/08/2023,,,10,-3,2023/2024,5348.260297,288.5754422,87.47791318,33.46577593,124.4679267,41.52845658,13.10035397,68.92212959,30.5686,00:01:39,00:06:57,00:20:29,00:16:42,00:00:48
11/08/2023,,,10,-2,2023/2024,3357.117004,184.5391348,35.66151436,0,80.05788381,20.27381162,4.890525702,54.46836373,25.87259,00:04:44,00:15:18,00:18:36,00:10:34,00:00:02
12/08/2023,,,10,-1,2023/2024,3283.160003,40.81181291,73.93712811,0,22.83770078,15.73155381,2.928419372,52.24964269,26.312095,00:07:37,00:13:16,00:10:52,00:03:14,00:00:06
13/08/2023,LIV,Liverpool,0,0,2023/2024,5768.904129,425.4688896,168.6935745,67.65073465,119.1564281,48.25707882,18.5732356,76.33797572,30.64549524,00:03:06,00:11:02,00:20:26,00:14:14,00:00:06
14/08/2023,,,1,-6,2023/2024,6103.124659,313.4223527,143.3691307,25.97874468,202.5140334,68.68851202,21.55684959,103.7483502,28.40566667,00:08:37,00:29:20,00:25:36,00:22:17,00:00:03
15/08/2023,,,2,-5,2023/2024,5061.846914,165.193128,87.98249758,14.50107496,133.2896721,48.68442122,11.39946031,85.83494758,28.01867833,00:03:15,00:12:36,00:14:24,00:15:28,00:00:03
16/08/2023,,,3,-4,2023/2024,7213.515547,539.9170056,160.3692612,22.0586081,193.4147766,56.93589492,13.98744742,110.0066224,28.24379333,00:05:40,00:25:12,00:34:02,00:25:02,00:00:03
17/08/2023,,,4,-3,2023/2024,6689.641347,657.8286047,287.3232527,123.9176861,125.5603155,41.69055225,12.52989825,103.3693779,31.2808,00:11:38,00:28:22,00:27:46,00:09:40,00:00:05
18/08/2023,,,5,-2,2023/2024,1628.639371,3.220779654,0.209400645,0,68.06863136,22.44603123,6.286935147,74.14762917,21.423,00:07:55,00:23:14,00:23:34,00:08:45,00:00:07
19/08/2023,,,6,-1,2023/2024,3823.07785,53.96331392,27.76079594,18.88973219,112.2306257,36.02299158,9.464109167,70.48164001,29.5938,00:06:45,00:21:58,00:20:10,00:08:13,00:00:00
20/08/2023,WHU,West Ham United,0,0,2023/2024,9064.380122,943.6530472,403.136185,204.023218,227.9898375,90.95655098,33.11903162,68.96537351,31.89840333,00:02:53,00:10:11,00:12:20,00:21:12,00:00:43
21/08/2023,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
22/08/2023,,,2,-3,2023/2024,6328.023354,303.1270289,140.8589687,39.88877794,156.3419229,42.12086678,12.88206913,83.76554718,30.427,00:01:32,00:10:19,00:21:58,00:20:21,00:00:19
23/08/2023,,,3,-2,2023/2024,4480.238801,100.4771596,64.22081006,18.62758419,110.6386699,31.81135152,10.82337463,53.66173538,28.813775,00:01:56,00:10:40,00:19:29,00:13:40,00:00:17
24/08/2023,,,4,-1,2023/2024,5213.359428,187.3902195,76.05751467,27.12954939,93.22741469,27.15010774,9.704259027,58.23693448,30.22945,00:03:04,00:12:49,00:19:58,00:11:28,00:00:08
25/08/2023,LUT,Luton Town,0,0,2023/2024,4397.700359,460.9583317,217.6070852,76.46644656,105.3275127,33.99359053,9.716540811,35.40523429,30.51454952,00:00:41,00:00:30,00:07:49,00:05:02,00:00:04
26/08/2023,,,1,-4,2023/2024,3332.412945,63.1326095,41.43459088,14.35257756,102.9499428,18.18800817,3.712035254,54.53770992,29.033,00:04:21,00:16:49,00:17:46,00:14:13,00:00:05
27/08/2023,,,2,-3,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
28/08/2023,,,3,-2,2023/2024,5996.999852,240.6664185,70.79691808,41.00896158,169.378561,54.1646826,11.00809694,93.334126,30.3901,00:05:14,00:21:32,00:25:55,00:12:42,00:00:07
29/08/2023,,,4,-1,2023/2024,3820.680367,55.04007768,0,4.165205387,131.5988413,35.44550986,7.844025776,75.86922635,26.9026,00:06:54,00:15:46,00:18:12,00:18:58,00:00:35
30/08/2023,WIM,AFC Wimbledon,0,0,2023/2024,7645.275799,238.6215318,92.1780014,53.52905947,154.2265318,42.86428617,15.01178382,89.29349486,30.88883333,00:06:03,00:22:35,00:22:52,00:18:53,00:00:12
31/08/2023,,,1,-2,2023/2024,3690.197045,60.85064265,26.08802737,0.706023513,123.8426725,31.11544568,7.527300404,55.19588939,26.025,00:03:10,00:12:03,00:19:43,00:13:19,00:01:44
01/09/2023,,,2,-1,2023/2024,4308.521695,193.4691094,38.2760163,14.53914823,122.4703289,41.7852672,8.687373492,49.9658875,29.1212,00:02:14,00:10:30,00:17:56,00:11:25,00:00:20
02/09/2023,NFO,Nottingham Forest,0,0,2023/2024,9577.250596,634.9513319,350.8447469,90.37854941,222.4698891,89.1122095,31.42064742,87.27618515,30.5503,00:06:34,00:14:27,00:07:02,00:18:06,00:01:03
03/09/2023,,,1,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
04/09/2023,,,2,-10,2023/2024,4422.413388,346.5423049,111.2128805,16.43978707,64.29341036,14.99671848,3.584004122,64.66621856,28.77258238,00:07:26,00:22:20,00:16:03,00:01:51,00:00:00
05/09/2023,,,3,-10,2023/2024,3595.202588,150.7385633,84.42777798,23.99069558,45.45248169,12.46709762,4.679633031,89.98735494,29.2298,00:22:23,00:29:48,00:12:58,00:04:05,00:00:07
06/09/2023,,,4,-10,2023/2024,3698.55738,126.9356811,42.61556121,17.45454003,62.56903672,10.9397546,3.010077192,92.13078036,29.0985,00:26:01,00:35:02,00:16:15,00:04:01,00:00:00
07/09/2023,,,5,-10,2023/2024,4730.673664,208.8102653,70.41536641,12.17266276,86.27097222,29.55151064,4.96409979,98.25586103,28.22479167,00:15:54,00:28:51,00:15:20,00:04:06,00:00:00
08/09/2023,,,6,-9,2023/2024,760.2110729,93.27723272,29.81891891,6.818935432,19.35515832,2.35399673,2.63754843,77.97018457,27.813,00:17:16,00:21:05,00:07:39,00:02:47,00:00:02
09/09/2023,,,7,-8,2023/2024,4203.92935,285.9119516,110.5556034,29.01422081,71.57480868,21.64577866,4.849561499,99.99739021,29.02472857,00:17:32,00:29:13,00:16:09,00:03:06,00:00:00
10/09/2023,,,8,-7,2023/2024,3023.510653,35.54910958,1.791752934,4.719249727,25.84529024,8.43972426,1.166503622,71.02341342,27.9716,00:14:40,00:19:13,00:08:44,00:01:11,00:00:06
11/09/2023,,,9,-6,2023/2024,3772.339383,154.2286494,61.82827534,5.999598072,68.85024609,21.79552354,7.957455431,69.36495233,27.352,00:08:49,00:18:59,00:18:28,00:05:00,00:00:01
12/09/2023,,,10,-5,2023/2024,4912.234885,719.5883818,214.2747707,8.139117887,131.9155993,56.84271445,17.55763438,60.22710886,27.33919762,00:02:07,00:08:59,00:23:29,00:27:32,00:01:09
13/09/2023,,,10,-4,2023/2024,6509.953546,451.8794734,170.515801,64.51439385,112.9822472,32.73311031,10.57895655,65.74999383,31.3985,00:03:48,00:13:32,00:26:54,00:12:42,00:00:11
14/09/2023,,,10,-3,2023/2024,1801.907138,177.9745824,11.78159606,5.657334148,40.15530704,10.56379551,3.044932235,43.12309951,27.8429,00:04:49,00:10:22,00:05:35,00:01:09,00:00:00
15/09/2023,,,10,-2,2023/2024,4338.275395,103.0122743,2.495093404,6.623810718,91.1032131,25.97932324,5.235099747,54.01075729,28.7521,00:02:59,00:12:10,00:18:35,00:11:56,00:00:01
16/09/2023,,,10,-1,2023/2024,4531.551158,0,14.59834044,4.1478031,91.29227214,26.25784017,6.852574731,114.9695477,27.2559,00:23:15,00:35:08,00:19:19,00:05:37,00:00:17
17/09/2023,BOU,AFC Bournemouth,0,0,2023/2024,7324.489403,512.5003985,288.7872915,129.6213116,179.4282297,63.61801129,22.71330866,70.0024094,31.9109,00:01:51,00:10:18,00:22:46,00:17:53,00:00:55
18/09/2023,,,1,-6,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
19/09/2023,,,2,-5,2023/2024,4617.543919,86.73827198,66.96177673,32.68396174,117.1342242,33.10286407,5.697895145,62.92559108,30.9357,00:03:00,00:16:47,00:22:59,00:11:25,00:00:33
20/09/2023,,,3,-4,2023/2024,3580.918969,192.1704052,37.48657802,8.163797999,60.13965485,17.89184526,4.139410282,51.50658077,27.6321,00:06:31,00:18:54,00:13:07,00:02:05,00:00:02
21/09/2023,,,4,-3,2023/2024,7185.390607,297.549006,106.5123441,56.46768889,146.3808448,42.83033213,11.35362199,88.56988648,30.84353333,00:05:00,00:19:39,00:21:54,00:22:01,00:00:26
22/09/2023,,,5,-2,2023/2024,2282.175388,50.02939921,0,2.661159406,56.32566893,15.77429796,1.808362477,52.36830746,26.6909,00:09:05,00:17:15,00:14:45,00:03:31,00:00:01
23/09/2023,,,6,-1,2023/2024,4129.097081,90.48793663,4.496179081,3.896264018,94.97542732,25.11041397,3.717819683,64.32318844,27.0483,00:07:10,00:19:01,00:19:33,00:05:35,00:00:00
24/09/2023,AVL,Aston Villa,0,0,2023/2024,8482.372554,456.7118132,179.1516926,88.39411663,167.6687317,57.16002918,21.53244791,103.2376908,31.9435,00:08:08,00:25:10,00:25:03,00:19:08,00:00:14
25/09/2023,,,1,-2,2023/2024,1523.77108,123.7164245,26.3560892,0.602571991,39.63042558,14.02722812,1.658042671,21.89219832,25.77,00:02:27,00:04:46,00:02:31,00:00:59,00:00:01
26/09/2023,,,2,-1,2023/2024,3233.694737,218.9285301,15.06694189,6.338405205,33.17134993,11.36179459,1.726889583,85.99869318,27.8377,00:14:02,00:19:04,00:09:26,00:02:05,00:00:00
27/09/2023,BHA,Brighton & Hove Albion,0,0,2023/2024,6206.725066,65.86876981,0,50.38146503,133.972584,47.80830734,19.21537143,59.31958619,31.7556619,00:03:00,00:12:49,00:24:08,00:18:15,00:01:36
28/09/2023,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
29/09/2023,,,2,-3,2023/2024,1935.425236,243.5649651,65.66756867,43.92493755,50.86054672,17.84822887,8.032501485,0,30.07501,00:01:12,00:01:12,00:03:42,00:02:20,00:00:02
30/09/2023,,,3,-2,2023/2024,3917.867513,35.4315903,35.16400031,18.18117958,118.0047802,44.64290576,12.99311381,71.21008413,29.3845,00:07:47,00:18:34,00:18:27,00:08:26,00:00:16
01/10/2023,,,4,-1,2023/2024,2702.812865,0,0,0,64.80132379,24.13100841,5.284789408,69.48566128,20.3606,00:08:58,00:23:11,00:23:43,00:07:02,00:00:03
02/10/2023,FUL,Fulham,0,0,2023/2024,5029.838473,294.092537,166.8654055,70.41767082,81.93223505,35.18852893,13.61747898,70.45043382,30.75277333,00:06:55,00:14:31,00:14:11,00:11:26,00:00:00
03/10/2023,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
04/10/2023,,,2,-3,2023/2024,5724.999391,50.64531788,38.74814104,17.96882421,148.9332715,43.68950689,11.76462492,94.92511897,29.220925,00:10:39,00:23:05,00:17:32,00:15:37,00:00:03
05/10/2023,,,3,-2,2023/2024,2955.840198,205.0712724,54.4713442,6.104583986,57.964959,17.38059674,5.338774592,67.3580272,27.5908,00:10:25,00:21:32,00:14:11,00:06:25,00:00:05
06/10/2023,,,4,-1,2023/2024,5748.701036,158.2861952,54.25256404,26.60844788,168.5716503,52.12266665,13.74230293,103.0487761,29.4851,00:10:38,00:29:32,00:23:08,00:11:09,00:00:00
07/10/2023,BUR,Burnley,0,0,2023/2024,4754.925222,555.6769615,287.0248218,140.0439272,51.38303491,21.40672901,12.31669284,40.61090335,31.07746083,00:01:21,00:01:42,00:02:07,00:02:13,00:00:05
08/10/2023,,,1,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
09/10/2023,,,2,-10,2023/2024,1201.191671,19.93835463,31.20357982,7.895824316,31.70808401,10.3916561,3.674017044,39.80885842,27.9095,00:05:14,00:10:29,00:05:12,00:01:35,00:00:03
10/10/2023,,,3,-10,2023/2024,4202.646309,131.4292783,35.8906528,8.875475802,63.44207186,14.83644436,3.08207162,80.72815086,27.9857,00:13:13,00:30:45,00:14:54,00:02:31,00:00:00
11/10/2023,,,4,-10,2023/2024,3842.476884,82.92564837,46.31962659,28.46667347,116.3319944,45.48171198,14.33238443,57.27138072,30.20953333,00:04:26,00:12:39,00:19:05,00:08:09,00:00:07
12/10/2023,,,5,-9,2023/2024,6235.339254,293.6152044,142.7389942,75.12536821,73.72239368,28.09980328,8.493911526,61.67565593,31.47392,00:03:54,00:13:58,00:16:15,00:08:55,00:00:00
13/10/2023,,,6,-8,2023/2024,7691.871234,202.9181266,100.0115054,31.99389023,91.79114834,30.5502221,5.839527164,96.28418204,29.9639,00:10:36,00:24:32,00:23:50,00:09:08,00:00:05
14/10/2023,,,7,-7,2023/2024,2690.073937,117.1163572,24.47521222,4.62397689,46.93805885,9.822209871,4.163884633,77.42119665,27.439,00:09:30,00:16:55,00:07:32,00:02:57,00:00:01
15/10/2023,,,8,-6,2023/2024,4428.028602,290.7558644,108.9789376,25.67992641,73.73569301,19.80248697,8.390389158,96.0229181,29.51796,00:16:23,00:25:21,00:15:29,00:02:55,00:00:11
16/10/2023,,,9,-5,2023/2024,4035.450735,256.8583411,73.74968655,44.11204132,88.34389163,24.06410403,7.94052668,59.37784587,31.1683,00:03:16,00:16:16,00:16:13,00:10:27,00:00:01
17/10/2023,,,10,-4,2023/2024,5561.202641,461.1543963,235.9060594,125.4361626,106.1371781,33.02223163,9.524906863,43.77755021,32.05949833,00:00:55,00:00:52,00:12:51,00:05:24,00:00:07
18/10/2023,,,10,-3,2023/2024,6847.605852,336.3288995,125.5663076,18.7965173,131.1715941,48.80629095,14.23598815,76.77184574,28.43810222,00:02:02,00:07:34,00:22:11,00:23:09,00:00:05
19/10/2023,,,10,-2,2023/2024,2582.792012,77.75442873,0,8.808639377,72.0824679,18.19117264,2.434279605,74.14569982,28.8756,00:08:39,00:23:49,00:17:22,00:04:27,00:00:00
20/10/2023,,,10,-1,2023/2024,4379.721052,200.1776671,79.76589318,22.84007462,97.22250103,35.14327725,9.510133425,60.79279088,29.1614,00:02:30,00:13:27,00:18:23,00:10:47,00:00:13
21/10/2023,ARS,Arsenal,0,0,2023/2024,3879.872469,307.292839,75.1040732,13.75020543,84.5202528,41.53389496,15.86245203,66.79633901,28.45888,00:08:42,00:14:43,00:10:10,00:06:57,00:00:02
22/10/2023,,,1,-6,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
23/10/2023,,,2,-5,2023/2024,5677.150034,98.5148766,60.01038324,43.28948945,147.9559733,44.25375993,10.23832692,74.08691788,29.2416,00:01:54,00:09:53,00:22:04,00:21:56,00:00:08
24/10/2023,,,3,-4,2023/2024,7562.076397,510.7627194,154.493508,16.71996146,235.3613966,78.68377441,23.19084731,114.6373762,27.91354,00:05:53,00:22:18,00:23:40,00:21:24,00:00:02
25/10/2023,,,4,-3,2023/2024,5864.143365,253.8672123,147.2205187,76.61271783,134.7323405,44.90773527,7.559060846,92.7265693,30.9403,00:09:48,00:23:11,00:24:39,00:11:01,00:00:03
26/10/2023,,,5,-2,2023/2024,2757.710708,26.62850627,0,2.83673554,61.6113169,12.94937006,3.871344869,45.36782106,26.7561,00:05:17,00:10:45,00:12:35,00:04:13,00:00:21
27/10/2023,,,6,-1,2023/2024,5025.233621,0,14.99711307,0,152.36831,47.64887774,11.73538824,92.06790193,25.7626,00:11:08,00:20:54,00:15:43,00:13:06,00:00:05
28/10/2023,BRE,Brentford,0,0,2023/2024,11489.30466,597.3112398,237.7487143,132.0009867,228.7293331,87.19184439,29.93061441,119.5776209,31.50885333,00:06:16,00:09:40,00:02:37,00:09:02,00:00:14
29/10/2023,,,1,-3,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
30/10/2023,,,2,-2,2023/2024,6233.822095,171.0770882,50.50884359,16.47945995,216.0875612,65.59471069,18.57956576,99.84344413,28.027745,00:05:11,00:26:43,00:31:10,00:30:12,00:00:04
31/10/2023,,,3,-1,2023/2024,3619.204158,18.14369395,23.2888787,14.52215726,66.95708107,15.43994907,0,71.06988227,29.8664,00:14:04,00:22:08,00:14:17,00:03:38,00:00:30
01/11/2023,BLA,Blackburn Rovers,0,0,2023/2024,6615.353769,353.1413841,126.6615595,32.70952972,147.4858621,56.33420194,17.74695458,93.28363374,29.4362,00:08:30,00:17:44,00:27:32,00:13:35,00:00:07
02/11/2023,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
03/11/2023,,,2,-3,2023/2024,3974.718473,287.4725217,96.91875507,15.77557563,123.5937199,52.67469969,13.56452688,59.96800542,28.50042667,00:02:43,00:09:09,00:22:18,00:19:41,00:01:19
04/11/2023,,,3,-2,2023/2024,4121.539042,205.2225916,68.61318933,15.96618355,131.6219524,32.83466656,9.015213212,65.028716,28.4034,00:02:21,00:08:52,00:19:32,00:22:48,00:01:29
05/11/2023,,,4,-1,2023/2024,4789.729853,110.5819057,12.45827942,20.28443868,85.64866849,19.78211865,3.108867181,73.96287662,29.8786,00:06:32,00:19:40,00:15:12,00:07:27,00:00:00
06/11/2023,TOT,Tottenham Hotspur,0,0,2023/2024,4120.241253,543.5256759,340.2231139,149.0981906,98.06280109,46.72841869,21.67428734,49.0118418,31.44258143,00:03:01,00:10:34,00:18:17,00:08:03,00:00:50
07/11/2023,,,1,-5,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
08/11/2023,,,2,-4,2023/2024,1809.358971,43.12234292,28.39485796,13.55041777,51.74083954,21.86347646,7.647099047,20.21643632,28.7107,00:01:21,00:02:40,00:02:59,00:02:26,00:00:04
09/11/2023,,,3,-3,2023/2024,3280.503846,214.3829426,113.2338887,47.37870566,79.19651464,23.18028161,7.937458507,45.01182359,31.16625,00:02:37,00:03:03,00:05:51,00:01:06,00:00:00
10/11/2023,,,4,-2,2023/2024,2598.458423,37.25509387,46.82513799,22.51991446,38.31785775,15.7639663,0,59.70106514,29.37103333,00:07:57,00:14:21,00:16:44,00:04:47,00:00:21
11/11/2023,,,5,-1,2023/2024,3035.936044,222.2006551,56.5400701,12.68190565,51.01656016,17.15838964,3.933785663,75.15850966,28.74945,00:10:55,00:18:11,00:12:28,00:05:31,00:00:00
12/11/2023,MCI,Manchester City,0,0,2023/2024,6585.738527,342.6109108,290.2774804,135.9732605,101.9431416,48.04102308,18.68604523,38.76171863,32.817285,00:00:55,00:00:47,00:23:25,00:10:26,00:00:20
13/11/2023,,,1,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
14/11/2023,,,2,-10,2023/2024,3420.251228,276.4971744,34.57812202,17.14716014,93.65873323,28.99066354,8.886097675,51.09167051,29.2159,00:05:35,00:14:31,00:15:47,00:10:10,00:00:00
15/11/2023,,,3,-10,2023/2024,3385.624978,70.02144983,0,0.396833105,32.53672671,8.913833661,3.877237855,57.65774623,23.1016,00:07:07,00:15:15,00:08:07,00:01:57,00:00:02
16/11/2023,,,4,-9,2023/2024,6950.186353,653.7218014,233.8011757,166.2496293,170.81919,53.73653726,17.43758421,113.7689969,32.1377,00:11:44,00:29:59,00:34:10,00:23:20,00:00:06
17/11/2023,,,5,-8,2023/2024,4589.164537,214.1414556,112.4637717,59.03475309,59.93070562,20.44173821,7.202819545,72.85143235,30.7788,00:09:04,00:23:57,00:11:39,00:05:32,00:00:01
18/11/2023,,,6,-7,2023/2024,5823.386275,186.6047188,93.50286314,42.90668708,114.5370386,37.33618798,11.49258733,78.06029966,30.5849,00:03:56,00:19:30,00:21:04,00:11:50,00:00:04
19/11/2023,,,7,-6,2023/2024,3191.794494,115.4980554,58.42950569,12.67948386,59.99440801,14.95595581,4.819774998,82.96710954,28.90768333,00:14:28,00:27:11,00:13:54,00:05:09,00:00:01
20/11/2023,,,8,-5,2023/2024,2963.98581,161.7731311,47.1326465,17.93065875,64.11606418,21.11736244,3.393734216,56.48244974,28.98335,00:03:52,00:15:17,00:15:24,00:06:02,00:00:07
21/11/2023,,,9,-4,2023/2024,2390.255712,220.6718248,88.58288363,38.06601067,51.74644566,24.71669171,9.956646074,20.65030389,30.77841,00:01:10,00:01:30,00:03:20,00:02:06,00:00:00
